825,0.825,0.629787,-0.82152
826,0.826,0.628965,-0.820315
827,0.827,0.628145,-0.819112
828,0.828,0.627326,-0.817911
829,0.829,0.626508,-0.816712
830,0.83,0.625691,-0.815515
831,0.831,0.624876,-0.814319
832,0.832,0.624062,-0.813126
833,0.833,0.623248,-0.811935
834,0.834,0.622437,-0.810746
835,0.835,0.621626,-0.809558
836,0.836,0.620816,-0.808373
837,0.837,0.620008,-0.807189
838,0.838,0.619201,-0.806008
839,0.839,0.618395,-0.804828
840,0.84,0.61759,-0.803651
841,0.841,0.616786,-0.802475
842,0.842,0.615984,-0.801301
843,0.843,0.615182,-0.800129
844,0.844,0.614382,-0.798959
845,0.845,0.613583,-0.797791
846,0.846,0.612786,-0.796625
847,0.847,0.611989,-0.79546
848,0.848,0.611193,-0.794298
849,0.849,0.610399,-0.793137
850,0.85,0.609606,-0.791979
851,0.851,0.608814,-0.790822
852,0.852,0.608023,-0.789667
853,0.853,0.607234,-0.788514
854,0.854,0.606445,-0.787363
855,0.855,0.605658,-0.786214
856,0.856,0.604871,-0.785067
857,0.857,0.604086,-0.783921
858,0.858,0.603302,-0.782778
859,0.859,0.60252,-0.781636
860,0.86,0.601738,-0.780496
861,0.861,0.600958,-0.779358
862,0.862,0.600178,-0.778222
863,0.863,0.5994,-0.777088
864,0.864,0.598623,-0.775955
865,0.865,0.597847,-0.774824
866,0.866,0.597072,-0.773696
867,0.867,0.596298,-0.772569
868,0.868,0.595526,-0.771444
869,0.869,0.594754,-0.77032
870,0.87,0.593984,-0.769199
871,0.871,0.593215,-0.768079
872,0.872,0.592447,-0.766961
873,0.873,0.59168,-0.765846
874,0.874,0.590914,-0.764731
875,0.875,0.590149,-0.763619
876,0.876,0.589386,-0.762508
877,0.877,0.588623,-0.7614
878,0.878,0.587862,-0.760293
879,0.879,0.587101,-0.759188
880,0.88,0.586342,-0.758084
881,0.881,0.585584,-0.756983
882,0.882,0.584827,-0.755883
883,0.883,0.584071,-0.754785
884,0.884,0.583317,-0.753689
885,0.885,0.582563,-0.752594
886,0.886,0.58181,-0.751502
887,0.887,0.581059,-0.750411
888,0.888,0.580308,-0.749322
889,0.889,0.579559,-0.748234
890,0.89,0.578811,-0.747149
891,0.891,0.578064,-0.746065
892,0.892,0.577318,-0.744983
893,0.893,0.576573,-0.743902
894,0.894,0.575829,-0.742824
895,0.895,0.575086,-0.741747
896,0.896,0.574344,-0.740672
897,0.897,0.573603,-0.739599
898,0.898,0.572864,-0.738527
899,0.899,0.572125,-0.737457
900,0.9,0.571388,-0.736389
901,0.901,0.570651,-0.735323
902,0.902,0.569916,-0.734258
903,0.903,0.569182,-0.733195
904,0.904,0.568449,-0.732134
905,0.905,0.567717,-0.731074
906,0.906,0.566985,-0.730017
907,0.907,0.566255,-0.72896
908,0.908,0.565526,-0.727906
909,0.909,0.564799,-0.726853
910,0.91,0.564072,-0.725802
911,0.911,0.563346,-0.724753
912,0.912,0.562621,-0.723706
913,0.913,0.561897,-0.72266
914,0.914,0.561175,-0.721616
915,0.915,0.560453,-0.720573
916,0.916,0.559733,-0.719532
917,0.917,0.559013,-0.718493
918,0.918,0.558295,-0.717456
919,0.919,0.557577,-0.71642
920,0.92,0.556861,-0.715386
921,0.921,0.556145,-0.714353
922,0.922,0.555431,-0.713323
923,0.923,0.554718,-0.712293
924,0.924,0.554005,-0.711266
925,0.925,0.553294,-0.71024
926,0.926,0.552584,-0.709216
927,0.927,0.551875,-0.708194
928,0.928,0.551166,-0.707173
929,0.929,0.550459,-0.706154
930,0.93,0.549753,-0.705136
931,0.931,0.549048,-0.70412
932,0.932,0.548344,-0.703106
933,0.933,0.547641,-0.702093
934,0.934,0.546939,-0.701082
935,0.935,0.546238,-0.700073
936,0.936,0.545538,-0.699065
937,0.937,0.544838,-0.698059
938,0.938,0.54414,-0.697055
939,0.939,0.543443,-0.696052
940,0.94,0.542747,-0.69505
941,0.941,0.542052,-0.694051
942,0.942,0.541358,-0.693053
943,0.943,0.540665,-0.692056
944,0.944,0.539973,-0.691061
945,0.945,0.539282,-0.690068
946,0.946,0.538592,-0.689077
947,0.947,0.537903,-0.688086
948,0.948,0.537215,-0.687098
949,0.949,0.536528,-0.686111
950,0.95,0.535842,-0.685126
951,0.951,0.535156,-0.684142
952,0.952,0.534472,-0.68316
953,0.953,0.533789,-0.68218
954,0.954,0.533107,-0.681201
955,0.955,0.532426,-0.680223
956,0.956,0.531746,-0.679247
957,0.957,0.531066,-0.678273
958,0.958,0.530388,-0.6773
959,0.959,0.529711,-0.676329
960,0.96,0.529034,-0.67536
961,0.961,0.528359,-0.674392
962,0.962,0.527685,-0.673425
963,0.963,0.527011,-0.67246
964,0.964,0.526339,-0.671497
965,0.965,0.525667,-0.670535
966,0.966,0.524997,-0.669575
967,0.967,0.524327,-0.668616
968,0.968,0.523659,-0.667659
969,0.969,0.522991,-0.666703
970,0.97,0.522324,-0.665749
971,0.971,0.521658,-0.664797
972,0.972,0.520994,-0.663846
973,0.973,0.52033,-0.662896
974,0.974,0.519667,-0.661948
975,0.975,0.519005,-0.661001
976,0.976,0.518344,-0.660056
977,0.977,0.517684,-0.659113
978,0.978,0.517025,-0.658171
979,0.979,0.516367,-0.657231
980,0.98,0.515709,-0.656292
981,0.981,0.515053,-0.655354
982,0.982,0.514398,-0.654418
983,0.983,0.513743,-0.653484
984,0.984,0.51309,-0.652551
985,0.985,0.512437,-0.651619
986,0.986,0.511786,-0.650689
987,0.987,0.511135,-0.649761
988,0.988,0.510485,-0.648834
989,0.989,0.509836,-0.647908
990,0.99,0.509188,-0.646984
991,0.991,0.508541,-0.646062
992,0.992,0.507895,-0.645141
993,0.993,0.50725,-0.644221
994,0.994,0.506606,-0.643303
995,0.995,0.505963,-0.642386
996,0.996,0.50532,-0.641471
997,0.997,0.504679,-0.640557
998,0.998,0.504038,-0.639645
999,0.999,0.503399,-0.638734
1000,1,0.50276,-0.637824
